timestamp,cpu_percent,n_python_procs,job_tags,load_avg_1m
2026-09-12T04:42:07,6.1,5,A4A5;other;worker,0.01
2026-09-12T04:42:27,5.3,5,A4A5;other;worker,0.01
2026-09-12T04:42:47,5.4,5,A4A5;other;worker,0.01
2026-09-12T04:43:08,5.9,5,A4A5;other;worker,0.01
2026-09-12T04:43:28,5.8,5,A4A5;other;worker,0.0
2026-09-12T04:43:48,44.1,5,A4A5;other;worker,0.0
2026-09-12T04:44:09,5.2,25,A4A5;other;worker,1.11
2026-09-12T04:44:29,5.5,25,A4A5;other;worker,0.93
2026-09-12T04:44:50,5.3,25,A4A5;other;worker,0.95
2026-09-12T04:45:10,7.7,25,A4A5;other;worker,0.96
2026-09-12T04:45:30,5.5,25,A4A5;other;worker,0.7
2026-09-12T04:45:51,6.9,25,A4A5;other;worker,0.7
2026-09-12T04:46:11,5.2,25,A4A5;other;worker,0.72
2026-09-12T04:46:32,5.5,25,A4A5;other;worker,0.73
2026-09-12T04:46:52,6.1,25,A4A5;other;worker,0.65
2026-09-12T04:47:12,5.4,25,A4A5;other;worker,0.47
2026-09-12T04:47:33,5.4,25,A4A5;other;worker,0.33
2026-09-12T04:47:53,6.3,25,A4A5;other;worker,0.38
2026-09-12T04:48:14,5.4,25,A4A5;other;worker,0.41
2026-09-12T04:48:34,5.5,25,A4A5;other;worker,0.35
2026-09-12T04:48:54,5.6,25,A4A5;other;worker,0.32
2026-09-12T04:49:15,5.8,18,A4A5;other;worker,0.29
2026-09-12T04:49:35,5.5,5,A4A5;other;worker,0.29
2026-09-12T04:49:56,5.7,5,A4A5;other;worker,0.35
2026-09-12T04:50:16,5.5,5,A4A5;other;worker,0.25
2026-09-12T04:50:36,8.2,5,A4A5;other;worker,0.18
2026-09-12T04:50:57,6.9,5,A4A5;other;worker,0.13
2026-09-12T04:51:17,5.6,5,A4A5;other;worker,0.09
2026-09-12T04:51:38,5.4,5,A4A5;other;worker,0.07
2026-09-12T04:51:58,5.2,5,A4A5;other;worker,0.05
2026-09-12T04:52:18,5.6,5,A4A5;other;worker,0.03
2026-09-12T04:52:39,6.9,5,A4A5;other;worker,0.09
2026-09-12T04:52:59,7.0,5,A4A5;other;worker,0.06
2026-09-12T04:53:19,5.6,5,A4A5;other;worker,0.04
2026-09-12T04:53:40,5.8,5,A4A5;other;worker,0.03
2026-09-12T04:54:00,5.4,5,A4A5;other;worker,0.02
2026-09-12T04:54:21,5.8,5,A4A5;other;worker,0.02
2026-09-12T04:54:41,5.8,5,A4A5;other;worker,0.01
2026-09-12T04:55:01,5.4,5,A4A5;other;worker,0.01
2026-09-12T04:55:22,5.9,5,A4A5;other;worker,0.01
2026-09-12T04:55:42,5.9,5,A4A5;other;worker,0.0
2026-09-12T04:56:02,5.4,5,A4A5;other;worker,0.0
2026-09-12T04:56:23,6.1,5,A4A5;other;worker,0.0
2026-09-12T04:56:43,5.4,5,A4A5;other;worker,0.06
2026-09-12T04:57:03,5.6,5,A4A5;other;worker,0.05
2026-09-12T04:57:24,6.7,5,A4A5;other;worker,0.19
2026-09-12T04:57:44,5.6,5,A4A5;other;worker,0.42
2026-09-12T04:58:05,5.5,5,A4A5;other;worker,0.58
2026-09-12T04:58:25,6.6,5,A4A5;other;worker,0.64
2026-09-12T04:58:45,5.4,5,A4A5;other;worker,0.61
2026-09-12T04:59:06,5.5,5,A4A5;other;worker,0.65
2026-09-12T04:59:26,6.2,5,A4A5;other;worker,0.46
2026-09-12T04:59:46,5.6,5,A4A5;other;worker,0.31
2026-09-12T05:00:07,5.6,5,A4A5;other;worker,0.29
2026-09-12T05:00:27,5.7,5,A4A5;other;worker,0.49
2026-09-12T05:00:48,5.6,5,A4A5;other;worker,0.5
2026-09-12T05:01:08,6.3,5,A4A5;other;worker,0.5
2026-09-12T05:01:28,5.6,5,A4A5;other;worker,0.57
2026-09-12T05:01:49,5.4,5,A4A5;other;worker,0.54
2026-09-12T05:02:09,6.0,5,A4A5;other;worker,0.67
2026-09-12T05:02:29,5.2,5,A4A5;other;worker,0.48
2026-09-12T05:02:50,5.3,5,A4A5;other;worker,0.34
2026-09-12T05:03:10,6.6,5,A4A5;other;worker,0.25
2026-09-12T05:03:31,5.5,5,A4A5;other;worker,0.18
2026-09-12T05:03:51,5.4,5,A4A5;other;worker,0.13
2026-09-12T05:04:11,6.5,5,A4A5;other;worker,0.09
2026-09-12T05:04:32,6.1,5,A4A5;other;worker,0.26
2026-09-12T05:04:52,5.8,5,A4A5;other;worker,0.19
2026-09-12T05:05:12,6.1,5,A4A5;other;worker,0.13
2026-09-12T05:05:33,5.5,5,A4A5;other;worker,0.1
2026-09-12T05:05:53,5.2,5,A4A5;other;worker,0.07
2026-09-12T05:06:14,5.6,5,A4A5;other;worker,0.05
2026-09-12T05:06:34,5.6,5,A4A5;other;worker,0.04
2026-09-12T05:06:54,6.3,5,A4A5;other;worker,0.03
2026-09-12T05:07:15,6.1,5,A4A5;other;worker,0.02
2026-09-12T05:07:35,5.4,5,A4A5;other;worker,0.01
2026-09-12T05:07:55,6.2,5,A4A5;other;worker,0.01
2026-09-12T05:08:16,5.6,5,A4A5;other;worker,0.08
2026-09-12T05:08:36,6.9,5,A4A5;other;worker,0.06
2026-09-12T05:08:57,6.4,5,A4A5;other;worker,0.04
2026-09-12T05:09:17,5.5,5,A4A5;other;worker,0.03
2026-09-12T05:09:37,5.7,5,A4A5;other;worker,0.36
2026-09-12T05:09:58,5.7,5,A4A5;other;worker,0.54
2026-09-12T05:10:18,5.8,5,A4A5;other;worker,0.59
2026-09-12T05:10:38,5.5,5,A4A5;other;worker,0.57
2026-09-12T05:10:59,5.8,5,A4A5;other;worker,0.55
2026-09-12T05:11:19,5.6,5,A4A5;other;worker,0.39
2026-09-12T05:11:40,6.1,5,A4A5;other;worker,0.36
2026-09-12T05:12:00,6.0,5,A4A5;other;worker,0.26
2026-09-12T05:12:20,5.2,5,A4A5;other;worker,0.27
2026-09-12T05:12:41,6.0,5,A4A5;other;worker,0.19
2026-09-12T05:13:01,5.6,5,A4A5;other;worker,0.14
2026-09-12T05:13:21,5.6,5,A4A5;other;worker,0.23
2026-09-12T05:13:42,6.5,5,A4A5;other;worker,0.17
2026-09-12T05:14:02,5.4,5,A4A5;other;worker,0.12
2026-09-12T05:14:23,5.4,5,A4A5;other;worker,0.08
2026-09-12T05:14:43,6.2,5,A4A5;other;worker,0.06
2026-09-12T05:15:03,5.5,5,A4A5;other;worker,0.04
2026-09-12T05:15:24,5.2,5,A4A5;other;worker,0.09
2026-09-12T05:15:44,6.0,5,A4A5;other;worker,0.07
2026-09-12T05:16:04,5.3,5,A4A5;other;worker,0.12
2026-09-12T05:16:25,5.8,5,A4A5;other;worker,0.09
2026-09-12T05:16:45,5.5,5,A4A5;other;worker,0.06
2026-09-12T05:17:06,5.6,5,A4A5;other;worker,0.04
2026-09-12T05:17:26,5.8,5,A4A5;other;worker,0.03
2026-09-12T05:17:46,5.7,5,A4A5;other;worker,0.02
2026-09-12T05:18:07,5.3,5,A4A5;other;worker,0.02
2026-09-12T05:18:27,6.3,5,A4A5;other;worker,0.01
2026-09-12T05:18:47,5.7,5,A4A5;other;worker,0.01
2026-09-12T05:19:08,5.4,5,A4A5;other;worker,0.01
2026-09-12T05:19:28,6.8,5,A4A5;other;worker,0.0
2026-09-12T05:19:48,5.5,5,A4A5;other;worker,0.0
2026-09-12T05:20:09,5.4,5,A4A5;other;worker,0.29
2026-09-12T05:20:29,6.4,5,A4A5;other;worker,0.49
2026-09-12T05:20:50,5.3,5,A4A5;other;worker,0.56
2026-09-12T05:21:10,5.7,5,A4A5;other;worker,0.53
2026-09-12T05:21:30,6.4,5,A4A5;other;worker,0.38
2026-09-12T05:21:51,5.5,5,A4A5;other;worker,0.49
2026-09-12T05:22:11,5.8,5,A4A5;other;worker,0.57
2026-09-12T05:22:31,5.7,5,A4A5;other;worker,0.62
2026-09-12T05:22:52,5.3,5,A4A5;other;worker,0.73
2026-09-12T05:23:12,5.8,5,A4A5;other;worker,0.66
2026-09-12T05:23:33,5.2,5,A4A5;other;worker,0.54
2026-09-12T05:23:53,5.2,5,A4A5;other;worker,0.38
2026-09-12T05:24:13,6.2,5,A4A5;other;worker,0.28
2026-09-12T05:24:34,7.0,5,A4A5;other;worker,0.18
2026-09-12T05:24:54,5.5,5,A4A5;other;worker,0.13
2026-09-12T05:25:14,6.7,5,A4A5;other;worker,0.17
2026-09-12T05:25:35,5.5,5,A4A5;other;worker,0.12
2026-09-12T05:25:55,5.4,5,A4A5;other;worker,0.15
2026-09-12T05:26:16,6.4,5,A4A5;other;worker,0.26
2026-09-12T05:26:36,5.5,5,A4A5;other;worker,0.33
2026-09-12T05:26:56,5.4,5,A4A5;other;worker,0.24
2026-09-12T05:27:17,7.0,5,A4A5;other;worker,0.17
2026-09-12T05:27:37,5.6,5,A4A5;other;worker,0.12
2026-09-12T05:27:57,5.4,5,A4A5;other;worker,0.09
2026-09-12T05:28:18,6.4,5,A4A5;other;worker,0.06
2026-09-12T05:28:38,5.6,5,A4A5;other;worker,0.04
2026-09-12T05:28:58,5.5,5,A4A5;other;worker,0.11
2026-09-12T05:29:19,5.4,5,A4A5;other;worker,0.14
2026-09-12T05:29:39,5.7,5,A4A5;other;worker,0.1
2026-09-12T05:30:00,6.4,5,A4A5;other;worker,0.07
2026-09-12T05:30:20,5.8,5,A4A5;other;worker,0.05
2026-09-12T05:30:40,5.3,5,A4A5;other;worker,0.04
2026-09-12T05:31:01,7.1,5,A4A5;other;worker,0.03
2026-09-12T05:31:21,5.5,5,A4A5;other;worker,0.02
2026-09-12T05:31:41,5.5,5,A4A5;other;worker,0.01
2026-09-12T05:32:02,6.3,5,A4A5;other;worker,0.01
2026-09-12T05:32:22,5.6,5,A4A5;other;worker,0.15
2026-09-12T05:32:43,5.7,5,A4A5;other;worker,0.39
2026-09-12T05:33:03,6.2,5,A4A5;other;worker,0.48
2026-09-12T05:33:23,5.8,5,A4A5;other;worker,0.57
2026-09-12T05:33:44,5.7,5,A4A5;other;worker,0.62
2026-09-12T05:34:04,5.6,5,A4A5;other;worker,0.67
2026-09-12T05:34:24,5.6,5,A4A5;other;worker,0.63
2026-09-12T05:34:45,5.7,5,A4A5;other;worker,0.58
2026-09-12T05:35:05,5.6,5,A4A5;other;worker,0.42
2026-09-12T05:35:26,5.5,5,A4A5;other;worker,0.38
2026-09-12T05:35:46,6.4,5,A4A5;other;worker,0.49
2026-09-12T05:36:06,5.8,5,A4A5;other;worker,0.51
2026-09-12T05:36:27,5.7,5,A4A5;other;worker,0.51
2026-09-12T05:36:47,6.9,5,A4A5;other;worker,0.52
2026-09-12T05:37:07,5.7,5,A4A5;other;worker,0.51
2026-09-12T05:37:28,5.6,5,A4A5;other;worker,0.49
2026-09-12T05:37:48,6.1,5,A4A5;other;worker,0.35
2026-09-12T05:38:09,5.2,5,A4A5;other;worker,0.25
2026-09-12T05:38:29,6.0,5,A4A5;other;worker,0.18
2026-09-12T05:38:49,5.5,5,A4A5;other;worker,0.13
2026-09-12T05:39:10,5.5,5,A4A5;other;worker,0.09
2026-09-12T05:39:30,5.6,5,A4A5;other;worker,0.19
2026-09-12T05:39:51,5.4,5,A4A5;other;worker,0.21
2026-09-12T05:40:11,5.4,5,A4A5;other;worker,0.23
2026-09-12T05:40:31,6.0,5,A4A5;other;worker,0.17
2026-09-12T05:40:52,5.1,5,A4A5;other;worker,0.12
2026-09-12T05:41:12,5.7,5,A4A5;other;worker,0.08
2026-09-12T05:41:32,5.9,5,A4A5;other;worker,0.06
2026-09-12T05:41:53,5.3,5,A4A5;other;worker,0.04
2026-09-12T05:42:13,5.3,5,A4A5;other;worker,0.03
2026-09-12T05:42:34,5.7,5,A4A5;other;worker,0.02
2026-09-12T05:42:54,5.2,5,A4A5;other;worker,0.02
2026-09-12T05:43:14,5.3,5,A4A5;other;worker,0.01
2026-09-12T05:43:35,5.8,5,A4A5;other;worker,0.01
2026-09-12T05:43:55,5.7,5,A4A5;other;worker,0.01
2026-09-12T05:44:15,6.2,5,A4A5;other;worker,0.0
2026-09-12T05:44:36,5.4,25,A4A5;other;worker,3.45
2026-09-12T05:44:56,5.5,25,A4A5;other;worker,2.7
2026-09-12T05:45:17,5.6,25,A4A5;other;worker,2.08
2026-09-12T05:45:37,5.6,25,A4A5;other;worker,1.64
2026-09-12T05:45:57,5.5,25,A4A5;other;worker,1.25
2026-09-12T05:46:18,6.0,25,A4A5;other;worker,1.03
2026-09-12T05:46:38,5.3,25,A4A5;other;worker,1.02
2026-09-12T05:46:59,5.7,25,A4A5;other;worker,0.87
2026-09-12T05:47:19,6.4,25,A4A5;other;worker,0.77
2026-09-12T05:47:39,5.5,25,A4A5;other;worker,0.63
2026-09-12T05:48:00,5.5,25,A4A5;other;worker,0.45
2026-09-12T05:48:20,5.9,25,A4A5;other;worker,0.32
2026-09-12T05:48:40,5.5,25,A4A5;other;worker,0.28
2026-09-12T05:49:01,5.6,25,A4A5;other;worker,0.42
2026-09-12T05:49:21,6.3,25,A4A5;other;worker,0.43
2026-09-12T05:49:42,5.9,20,A4A5;other;worker,0.39
2026-09-12T05:50:02,5.9,5,A4A5;other;worker,0.28
2026-09-12T05:50:22,6.2,5,A4A5;other;worker,0.2
2026-09-12T05:50:43,5.6,5,A4A5;other;worker,0.14
2026-09-12T05:51:03,5.8,5,A4A5;other;worker,0.1
2026-09-12T05:51:24,5.3,5,A4A5;other;worker,0.07
2026-09-12T05:51:44,5.3,5,A4A5;other;worker,0.05
2026-09-12T05:52:04,6.4,5,A4A5;other;worker,0.12
2026-09-12T05:52:25,6.0,5,A4A5;other;worker,0.08
2026-09-12T05:52:45,5.6,5,A4A5;other;worker,0.13
2026-09-12T05:53:05,6.9,5,A4A5;other;worker,0.1
2026-09-12T05:53:26,5.6,5,A4A5;other;worker,0.07
2026-09-12T05:53:46,5.3,5,A4A5;other;worker,0.05
2026-09-12T05:54:06,6.0,5,A4A5;other;worker,0.03
2026-09-12T05:54:27,5.5,5,A4A5;other;worker,0.02
2026-09-12T05:54:47,6.5,5,A4A5;other;worker,0.02
2026-09-12T05:55:08,5.9,5,A4A5;other;worker,0.01
2026-09-12T05:55:28,5.6,5,A4A5;other;worker,0.01
2026-09-12T05:55:48,5.4,5,A4A5;other;worker,0.01
2026-09-12T05:56:09,5.8,5,A4A5;other;worker,0.07
2026-09-12T05:56:29,5.7,5,A4A5;other;worker,0.05
2026-09-12T05:56:49,5.7,5,A4A5;other;worker,0.04
2026-09-12T05:57:10,5.6,5,A4A5;other;worker,0.18
2026-09-12T05:57:30,5.4,5,A4A5;other;worker,0.28
2026-09-12T05:57:51,6.4,5,A4A5;other;worker,0.33
2026-09-12T05:58:11,5.6,5,A4A5;other;worker,0.24
2026-09-12T05:58:31,5.5,5,A4A5;other;worker,0.44
2026-09-12T05:58:52,6.3,5,A4A5;other;worker,0.38
2026-09-12T05:59:12,5.6,5,A4A5;other;worker,0.27
2026-09-12T05:59:32,5.4,5,A4A5;other;worker,0.33
2026-09-12T05:59:53,6.4,5,A4A5;other;worker,0.31
2026-09-12T06:00:13,5.7,5,A4A5;other;worker,0.22
2026-09-12T06:00:34,5.7,5,A4A5;other;worker,0.38
2026-09-12T06:00:54,6.0,5,A4A5;other;worker,0.4
2026-09-12T06:01:14,5.8,5,A4A5;other;worker,0.29
2026-09-12T06:01:35,5.6,5,A4A5;other;worker,0.21
2026-09-12T06:01:55,5.3,5,A4A5;other;worker,0.15
2026-09-12T06:02:15,5.3,5,A4A5;other;worker,0.11
2026-09-12T06:02:36,6.8,5,A4A5;other;worker,0.08
2026-09-12T06:02:56,5.4,5,A4A5;other;worker,0.05
2026-09-12T06:03:16,5.8,5,A4A5;other;worker,0.04
2026-09-12T06:03:37,7.1,5,A4A5;other;worker,0.03
2026-09-12T06:03:57,5.7,5,A4A5;other;worker,0.02
2026-09-12T06:04:18,5.8,5,A4A5;other;worker,0.01
2026-09-12T06:04:38,6.5,5,A4A5;other;worker,0.01
2026-09-12T06:04:58,5.4,5,A4A5;other;worker,0.01
2026-09-12T06:05:19,5.6,5,A4A5;other;worker,0.0
2026-09-12T06:05:39,5.8,5,A4A5;other;worker,0.07
2026-09-12T06:05:59,5.8,5,A4A5;other;worker,0.05
2026-09-12T06:06:20,5.3,5,A4A5;other;worker,0.1
2026-09-12T06:06:40,5.7,5,A4A5;other;worker,0.13
2026-09-12T06:07:01,5.5,5,A4A5;other;worker,0.1
2026-09-12T06:07:21,5.4,5,A4A5;other;worker,0.07
2026-09-12T06:07:41,5.6,5,A4A5;other;worker,0.05
2026-09-12T06:08:02,5.6,5,A4A5;other;worker,0.04
2026-09-12T06:08:22,5.3,5,A4A5;other;worker,0.1
2026-09-12T06:08:43,7.3,5,A4A5;other;worker,0.41
2026-09-12T06:09:03,5.5,5,A4A5;other;worker,0.49
2026-09-12T06:09:23,6.0,5,A4A5;other;worker,0.35
2026-09-12T06:09:44,6.2,5,A4A5;other;worker,0.47
2026-09-12T06:10:04,5.4,5,A4A5;other;worker,0.56
2026-09-12T06:10:24,6.2,5,A4A5;other;worker,0.54
2026-09-12T06:10:45,5.5,5,A4A5;other;worker,0.67
2026-09-12T06:11:05,5.4,5,A4A5;other;worker,0.77
2026-09-12T06:11:26,5.8,5,A4A5;other;worker,0.76
2026-09-12T06:11:46,5.6,5,A4A5;other;worker,0.75
2026-09-12T06:12:06,5.8,5,A4A5;other;worker,0.61
2026-09-12T06:12:27,5.7,5,A4A5;other;worker,0.44
2026-09-12T06:12:47,5.9,5,A4A5;other;worker,0.31
2026-09-12T06:13:07,5.6,5,A4A5;other;worker,0.22
2026-09-12T06:13:28,5.7,5,A4A5;other;worker,0.15
2026-09-12T06:13:48,5.5,5,A4A5;other;worker,0.17
2026-09-12T06:14:09,5.9,5,A4A5;other;worker,0.19
2026-09-12T06:14:29,5.5,5,A4A5;other;worker,0.2
2026-09-12T06:14:49,5.6,5,A4A5;other;worker,0.21
2026-09-12T06:15:10,6.7,5,A4A5;other;worker,0.15
2026-09-12T06:15:30,5.8,5,A4A5;other;worker,0.11
2026-09-12T06:15:50,5.5,5,A4A5;other;worker,0.08
2026-09-12T06:16:11,6.5,5,A4A5;other;worker,0.06
2026-09-12T06:16:31,5.4,5,A4A5;other;worker,0.04
2026-09-12T06:16:52,6.1,5,A4A5;other;worker,0.03
2026-09-12T06:17:12,6.1,5,A4A5;other;worker,0.02
2026-09-12T06:17:32,5.3,5,A4A5;other;worker,0.01
2026-09-12T06:17:53,5.5,5,A4A5;other;worker,0.01
2026-09-12T06:18:13,5.8,5,A4A5;other;worker,0.01
2026-09-12T06:18:33,5.3,5,A4A5;other;worker,0.01
2026-09-12T06:18:54,6.1,5,A4A5;other;worker,0.0
2026-09-12T06:19:14,6.3,5,A4A5;other;worker,0.0
2026-09-12T06:19:35,5.9,5,A4A5;other;worker,0.0
2026-09-12T06:19:55,6.1,5,A4A5;other;worker,0.0
2026-09-12T06:20:15,5.6,5,A4A5;other;worker,0.0
2026-09-12T06:20:36,5.7,5,A4A5;other;worker,0.0
2026-09-12T06:20:56,6.7,5,A4A5;other;worker,0.22
2026-09-12T06:21:16,6.2,5,A4A5;other;worker,0.44
2026-09-12T06:21:37,5.2,5,A4A5;other;worker,0.46
2026-09-12T06:21:57,6.6,5,A4A5;other;worker,0.61
2026-09-12T06:22:17,6.0,5,A4A5;other;worker,0.66
2026-09-12T06:22:38,5.5,5,A4A5;other;worker,0.76
2026-09-12T06:22:58,6.0,5,A4A5;other;worker,0.62
2026-09-12T06:23:19,5.9,5,A4A5;other;worker,0.68
2026-09-12T06:23:39,6.1,5,A4A5;other;worker,0.62
2026-09-12T06:23:59,5.5,5,A4A5;other;worker,0.59
2026-09-12T06:24:20,5.5,5,A4A5;other;worker,0.56
2026-09-12T06:24:40,5.6,5,A4A5;other;worker,0.4
2026-09-12T06:25:00,7.0,5,A4A5;other;worker,0.28
2026-09-12T06:25:21,5.5,5,A4A5;other;worker,0.2
2026-09-12T06:25:41,5.9,5,A4A5;other;worker,0.15
2026-09-12T06:26:02,5.3,5,A4A5;other;worker,0.18
2026-09-12T06:26:22,5.5,5,A4A5;other;worker,0.27
2026-09-12T06:26:42,6.6,5,A4A5;other;worker,0.34
2026-09-12T06:27:03,5.5,5,A4A5;other;worker,0.24
2026-09-12T06:27:23,5.9,5,A4A5;other;worker,0.31
2026-09-12T06:27:43,6.2,5,A4A5;other;worker,0.22
2026-09-12T06:28:04,5.7,5,A4A5;other;worker,0.16
2026-09-12T06:28:24,5.7,5,A4A5;other;worker,0.11
2026-09-12T06:28:44,5.4,5,A4A5;other;worker,0.08
2026-09-12T06:29:05,5.9,5,A4A5;other;worker,0.05
2026-09-12T06:29:25,6.0,5,A4A5;other;worker,0.04
2026-09-12T06:29:46,5.3,5,A4A5;other;worker,0.03
2026-09-12T06:30:06,5.9,5,A4A5;other;worker,0.02
2026-09-12T06:30:26,5.9,5,A4A5;other;worker,0.01
2026-09-12T06:30:47,5.4,5,A4A5;other;worker,0.01
2026-09-12T06:31:07,5.4,5,A4A5;other;worker,0.01
2026-09-12T06:31:27,6.6,5,A4A5;other;worker,0.01
2026-09-12T06:31:48,5.4,5,A4A5;other;worker,0.0
2026-09-12T06:32:08,5.5,5,A4A5;other;worker,0.0
2026-09-12T06:32:29,6.2,5,A4A5;other;worker,0.0
2026-09-12T06:32:49,5.3,5,A4A5;other;worker,0.0
2026-09-12T06:33:09,5.5,5,A4A5;other;worker,0.27
2026-09-12T06:33:30,6.8,5,A4A5;other;worker,0.48
2026-09-12T06:33:50,5.8,5,A4A5;other;worker,0.49
2026-09-12T06:34:10,5.6,5,A4A5;other;worker,0.63
2026-09-12T06:34:31,6.5,5,A4A5;other;worker,0.74
2026-09-12T06:34:51,5.3,5,A4A5;other;worker,0.81
2026-09-12T06:35:11,5.8,5,A4A5;other;worker,0.8
2026-09-12T06:35:32,6.1,5,A4A5;other;worker,0.79
2026-09-12T06:35:52,5.4,5,A4A5;other;worker,0.56
2026-09-12T06:36:13,5.9,5,A4A5;other;worker,0.4
2026-09-12T06:36:33,5.3,5,A4A5;other;worker,0.29
2026-09-12T06:36:53,5.7,5,A4A5;other;worker,0.43
2026-09-12T06:37:14,6.4,5,A4A5;other;worker,0.45
2026-09-12T06:37:34,5.7,5,A4A5;other;worker,0.39
2026-09-12T06:37:55,5.5,5,A4A5;other;worker,0.35
2026-09-12T06:38:15,6.8,5,A4A5;other;worker,0.37
2026-09-12T06:38:35,5.4,5,A4A5;other;worker,0.33
2026-09-12T06:38:56,5.3,5,A4A5;other;worker,0.24
2026-09-12T06:39:16,6.4,5,A4A5;other;worker,0.17
2026-09-12T06:39:36,5.3,5,A4A5;other;worker,0.12
2026-09-12T06:39:57,5.6,5,A4A5;other;worker,0.15
2026-09-12T06:40:17,5.5,5,A4A5;other;worker,0.11
2026-09-12T06:40:38,5.1,5,A4A5;other;worker,0.16
2026-09-12T06:40:58,6.4,5,A4A5;other;worker,0.33
2026-09-12T06:41:18,6.9,5,A4A5;other;worker,0.46
2026-09-12T06:41:39,5.5,5,A4A5;other;worker,0.48
2026-09-12T06:41:59,6.1,5,A4A5;other;worker,0.34
2026-09-12T06:42:20,5.4,5,A4A5;other;worker,0.25
2026-09-12T06:42:40,5.3,5,A4A5;other;worker,0.16
2026-09-12T06:43:00,5.9,5,A4A5;other;worker,0.12
2026-09-12T06:43:21,5.2,5,A4A5;other;worker,0.08
2026-09-12T06:43:41,5.2,5,A4A5;other;worker,0.06
2026-09-12T06:44:02,6.5,25,A4A5;other;worker,3.7
2026-09-12T06:44:22,5.4,25,A4A5;other;worker,2.65
2026-09-12T06:44:42,5.7,25,A4A5;other;worker,1.9
2026-09-12T06:45:03,6.4,25,A4A5;other;worker,1.43
2026-09-12T06:45:23,5.7,25,A4A5;other;worker,1.02
2026-09-12T06:45:44,5.6,25,A4A5;other;worker,0.73
2026-09-12T06:46:04,6.4,25,A4A5;other;worker,0.75
2026-09-12T06:46:25,5.4,25,A4A5;other;worker,0.82
2026-09-12T06:46:45,5.7,25,A4A5;other;worker,0.87
2026-09-12T06:47:05,5.5,25,A4A5;other;worker,0.85
2026-09-12T06:47:26,5.6,25,A4A5;other;worker,0.89
2026-09-12T06:47:46,6.9,25,A4A5;other;worker,0.77
2026-09-12T06:48:07,5.4,25,A4A5;other;worker,0.63
2026-09-12T06:48:27,5.5,25,A4A5;other;worker,0.67
2026-09-12T06:48:47,5.9,25,A4A5;other;worker,0.7
2026-09-12T06:49:08,5.4,20,A4A5;other;worker,0.64
2026-09-12T06:49:28,6.0,6,A4A5;other;worker,0.53
2026-09-12T06:49:48,5.4,6,A4A5;other;worker,0.6
2026-09-12T06:50:09,5.2,6,A4A5;other;worker,0.58
2026-09-12T06:50:29,6.8,6,A4A5;other;worker,0.48
2026-09-12T06:50:50,5.9,6,A4A5;other;worker,0.34
2026-09-12T06:51:10,5.4,6,A4A5;other;worker,0.25
2026-09-12T06:51:30,5.7,6,A4A5;other;worker,0.18
2026-09-12T06:51:51,6.0,6,A4A5;other;worker,0.12
2026-09-12T06:52:11,5.6,6,A4A5;other;worker,0.24
2026-09-12T06:52:32,6.0,6,A4A5;other;worker,0.17
2026-09-12T06:52:52,5.7,6,A4A5;other;worker,0.12
2026-09-12T06:53:12,5.6,6,A4A5;other;worker,0.16
2026-09-12T06:53:33,6.4,6,A4A5;other;worker,0.12
2026-09-12T06:53:53,5.1,6,A4A5;other;worker,0.08
2026-09-12T06:54:13,5.3,5,A4A5;other;worker,0.06
2026-09-12T06:54:34,7.0,5,A4A5;other;worker,0.04
2026-09-12T06:54:54,5.8,5,A4A5;other;worker,0.03
2026-09-12T06:55:15,5.5,5,A4A5;other;worker,0.1
2026-09-12T06:55:35,6.1,5,A4A5;other;worker,0.07
2026-09-12T06:55:55,5.4,5,A4A5;other;worker,0.13
2026-09-12T06:56:16,5.6,5,A4A5;other;worker,0.09
2026-09-12T06:56:36,5.3,5,A4A5;other;worker,0.06
2026-09-12T06:56:57,5.3,5,A4A5;other;worker,0.04
2026-09-12T06:57:17,6.2,5,A4A5;other;worker,0.03
2026-09-12T06:57:37,5.4,5,A4A5;other;worker,0.02
2026-09-12T06:57:58,5.4,5,A4A5;other;worker,0.02
2026-09-12T06:58:18,6.3,5,A4A5;other;worker,0.23
2026-09-12T06:58:38,5.4,5,A4A5;other;worker,0.31
2026-09-12T06:58:59,5.6,5,A4A5;other;worker,0.44
2026-09-12T06:59:19,6.1,5,A4A5;other;worker,0.6
2026-09-12T06:59:39,5.6,5,A4A5;other;worker,0.65
2026-09-12T07:00:00,5.8,5,A4A5;other;worker,0.75
2026-09-12T07:00:20,5.8,5,A4A5;other;worker,0.68
2026-09-12T07:00:41,5.4,5,A4A5;other;worker,0.55
2026-09-12T07:01:01,5.4,5,A4A5;other;worker,0.4
2026-09-12T07:01:21,6.3,5,A4A5;other;worker,0.28
2026-09-12T07:01:42,5.4,5,A4A5;other;worker,0.19
2026-09-12T07:02:02,5.8,5,A4A5;other;worker,0.13
2026-09-12T07:02:22,5.7,5,A4A5;other;worker,0.1
2026-09-12T07:02:43,5.7,5,A4A5;other;worker,0.14
2026-09-12T07:03:03,6.0,5,A4A5;other;worker,0.1
2026-09-12T07:03:24,5.5,5,A4A5;other;worker,0.07
2026-09-12T07:03:44,6.2,5,A4A5;other;worker,0.05
2026-09-12T07:04:04,6.4,5,A4A5;other;worker,0.04
2026-09-12T07:04:25,5.3,5,A4A5;other;worker,0.03
2026-09-12T07:04:45,5.3,5,A4A5;other;worker,0.02
2026-09-12T07:05:05,6.2,5,A4A5;other;worker,0.01
2026-09-12T07:05:26,5.6,5,A4A5;other;worker,0.16
